col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
0.781115,0.269131,-0.0502355,-1.11785,-0.0373054,0.444001,0.685849,0.110264,0.0540446,0.570509,-0.971557,-0.0194057,0.699438,-0.0604376
-0.0937783,-1.11187,1.34935,-3.70712,3.16384,-3.96862,0.173169,-0.340439,0.106188,-0.187278,0.574462,-0.183002,-0.603377,0.5452
1.16716,0.467969,-0.104379,-0.0845724,0.095259,0.289517,0.627023,0.0526856,-0.127624,0.767741,-0.828451,-0.127685,0.193975,-0.58069
1.05527,0.452054,-0.269818,0.783875,0.123973,0.312224,0.158385,-0.40986,-0.000721353,0.53279,0.13542,-0.299284,0.39656,-0.3738
-0.352616,-0.179148,-0.0431706,0.619414,-0.0525544,0.0849645,0.13052,-0.400459,-0.32183,0.553746,0.349675,0.075522,-0.275889,0.582242
-0.548699,-0.360959,0.384886,-1.8362,-0.851802,0.302258,-1.57361,2.48038,-0.705146,-0.371024,-0.873927,0.368449,0.788107,-2.30322
-0.272217,-0.533554,0.267013,-0.415724,0.633009,-0.883067,0.113957,-0.412487,-0.257724,0.549501,0.432057,-0.0101141,-0.251787,0.615367
-0.599763,-0.417738,0.162148,-0.059936,-0.874707,0.301818,-1.60512,2.44769,-0.706765,-0.396332,-0.901769,0.214406,0.784058,-2.30411
-0.618678,-0.218803,-0.00481043,0.646339,0.0867099,-0.144441,0.148182,-0.388502,0.946872,-0.987217,0.335278,0.0487716,-0.183357,0.779434
0.832859,0.280417,-0.0184649,-1.15951,0.0430299,0.352186,0.661589,0.0869572,0.0279164,0.597382,-0.902077,-0.0313379,0.640235,-0.122376
-0.0619827,0.161513,-0.0795575,0.666991,-0.305902,0.161343,0.074632,-0.420945,-0.83084,1.69974,0.373618,0.0374456,-0.21987,1.0774
0.731165,0.170241,-0.140127,-0.0296694,0.100472,0.265533,0.613295,0.0387484,0.0359875,0.583435,-0.851743,-0.140861,0.696491,-0.0669732
0.743054,0.174354,-0.113274,-0.189566,0.134394,0.231166,0.590149,0.0162666,0.0350025,0.581572,-0.789219,-0.136924,0.692775,-0.0721694
1.05347,0.369837,-0.112526,0.0596771,0.143785,0.22857,0.591275,0.0172489,-0.0942197,0.737748,-0.758615,-0.150236,0.308728,-0.468134
-0.308017,-0.716775,0.617557,-1.41543,1.38346,-1.82883,0.12233,-0.397639,0.680226,-0.693029,0.507203,-0.0718373,0.0511217,0.984901
-0.746301,0.140165,-0.00034923,0.725008,0.16002,0.220487,0.21744,-0.316331,-0.543683,0.377254,0.239293,0.162318,0.0471728,0.905541
-0.181357,-0.803436,0.788188,-1.96377,1.81797,-2.32073,0.141588,-0.380236,-0.323327,0.481237,0.502827,-0.0965703,-0.213842,0.670228
-0.470959,-0.0681684,-0.108687,0.700673,-0.147569,0.174267,0.0450382,-0.435248,0.353887,-1.2511,0.382944,0.0588263,-0.0762249,0.790675
-0.441205,-0.267942,-0.0881711,0.667094,-0.231095,0.0848321,0.102437,-0.431811,0.958806,-0.874519,0.372244,0.0519087,-0.160823,0.749377
0.964983,0.400321,0.0196519,-1.58335,-0.0313795,0.450876,0.691493,0.116174,-0.00195985,0.634572,-0.939624,0.0211683,0.518652,-0.243276
-1.15998,0.268608,0.0604655,0.742989,0.319588,0.224005,0.279361,-0.26176,-0.034711,-0.497276,0.167561,0.197275,0.340169,1.35369
0.751341,0.224928,-0.0370636,-1.07592,0.0253717,0.36704,0.675683,0.100099,0.0645659,0.557739,-0.946755,-0.0330851,0.727607,-0.0343645
0.717699,0.147644,-0.120743,-0.0867903,0.139933,0.220513,0.597358,0.0234622,0.0324862,0.594756,-0.807778,-0.142177,0.704446,-0.0620371
-0.678686,-0.498673,0.235485,-0.458268,-0.776234,0.191698,-1.64333,2.4105,-0.683179,-0.408109,-0.789997,0.231115,0.874056,-2.22138
1.3063,0.616756,0.0361349,-1.4258,0.00622314,0.418034,0.685503,0.110829,-0.139583,0.787864,-0.88955,0.00618649,0.111304,-0.661109
1.08923,0.422939,-0.212746,0.666178,0.0876486,0.303597,0.494205,-0.0777941,-0.103874,0.724885,-0.582055,-0.214044,0.27443,-0.495582
-0.347837,-0.263174,-0.0869956,0.664857,-0.218777,0.105981,0.101219,-0.434146,0.445728,-0.260572,0.375147,0.0515586,-0.33669,0.548481
-1.92938,-0.641171,0.211598,0.807098,-0.181914,0.341944,-1.83882,1.8402,0.524172,-2.67544,0.28668,0.270551,1.1988,-1.54921
-0.482327,-0.074528,-0.0397027,0.678495,-0.00891677,0.157696,0.158843,-0.373128,-0.382854,0.504302,0.314017,0.104987,-0.174637,0.683522
-0.212934,-0.29926,-0.0289537,0.483954,-0.0648382,-0.0332479,0.102233,-0.427544,-0.252775,0.609233,0.391055,0.0437454,-0.38457,0.473604
-0.700799,-0.543585,0.141553,0.550306,-0.700199,0.158439,-2.14928,1.91518,-0.717782,-0.305111,0.34104,0.0823504,0.875949,-2.22553
-0.571928,-0.24256,-0.0208385,0.676606,0.0274948,-0.10387,0.138188,-0.396106,0.873994,-0.838133,0.348277,0.0433875,-0.0714063,0.834881
-0.348122,-0.222897,-0.0188714,0.658516,0.0525912,-0.0534692,0.129989,-0.400532,-0.320533,0.558404,0.353744,0.0499727,-0.282793,0.575508
-0.289192,-0.322348,-0.0330965,0.521324,-0.111059,-0.0264137,0.10127,-0.426554,0.359767,-0.120677,0.387303,0.0389258,-0.281004,0.766095
1.11276,0.449926,-0.0562709,-0.578365,0.0837414,0.307058,0.637353,0.0638382,-0.107819,0.745428,-0.840253,-0.0871962,0.287652,-0.480833
0.988416,0.365982,-0.209154,0.524623,0.0817445,0.303471,0.515405,-0.0563166,-0.0624639,0.662061,-0.645684,-0.206784,0.421789,-0.334885
-0.868598,0.503141,0.0771383,0.731608,0.307629,0.243065,0.294552,-0.243454,-0.0949238,-0.414988,0.17141,0.210685,0.190837,1.11953
-0.382482,-0.170728,-0.0151259,0.559359,0.0245813,0.0226832,0.13952,-0.391438,-0.33706,0.542072,0.344841,0.076877,-0.251015,0.60725
-0.170171,-0.0981555,-0.0780741,0.69176,-0.281001,0.150313,0.115129,-0.415027,0.612949,-0.367626,0.381437,0.0526757,-0.388175,0.540827
-0.202621,-0.781135,0.731806,-1.8108,1.70556,-2.1799,0.138566,-0.383388,-0.328086,0.50806,0.495607,-0.0862399,-0.247203,0.61945
-0.430539,-0.264793,-0.123492,0.705034,-0.25936,0.101689,0.102202,-0.433871,1.04721,-0.96485,0.359194,0.0587634,-0.64804,0.511472
-1.27592,0.212745,0.0687139,0.709918,0.442438,0.0715089,0.310885,-0.282299,1.0384,-1.81513,0.150703,0.165159,-1.82384,-0.622083
-0.891797,0.50608,0.0732516,0.73055,0.302899,0.237761,0.295633,-0.243619,-0.10315,-0.389755,0.168512,0.210514,0.209229,1.12194
-0.304378,-0.283612,0.0980904,0.730101,-0.486257,-0.0254637,0.0980428,-0.429266,1.34053,-1.33195,0.36542,-0.122943,-0.448678,0.727987
-0.0941532,-1.10813,1.34255,-3.68709,3.14844,-3.94984,0.172809,-0.340893,0.100191,-0.178077,0.573494,-0.181889,-0.605252,0.543025
1.119,0.458343,-0.0772006,-0.455201,0.0670703,0.326655,0.632103,0.0579427,-0.0977766,0.727043,-0.836516,-0.0966714,0.283003,-0.485386
1.03529,0.430318,-0.0391168,-0.989397,-0.0064531,0.415632,0.683046,0.107877,-0.0544818,0.692441,-0.938517,-0.0316908,0.390542,-0.378772
-0.1739,-0.882736,0.922495,-2.38291,2.14537,-2.71168,0.148684,-0.371424,-0.356036,0.490241,0.521716,-0.117498,-0.244931,0.621759
-0.934531,0.514026,0.089242,0.747419,0.274434,0.271116,-1.16004,1.20333,-0.415264,0.0503185,0.182924,0.197904,0.362921,1.39663
-0.220471,-0.282294,-0.0919889,0.679481,-0.227117,0.138767,0.0964621,-0.432522,-0.210039,0.579607,0.378717,0.0490747,-0.450665,0.582152
1.10463,0.459817,-0.107051,-0.325724,0.00354461,0.392567,0.687084,0.112126,-0.100052,0.735959,-0.972099,-0.0888065,0.287845,-0.476492
0.521735,0.619457,-0.221546,0.674287,-0.21345,0.19674,-0.659993,-1.1837,0.789596,-1.07372,1.98835,-0.220238,-0.585327,0.494178
-0.724106,-0.464261,0.281312,-1.27249,-0.936582,0.386801,-1.56399,2.48825,-0.629451,-0.465087,-0.952061,0.332073,0.984198,-2.10077
-0.294132,-0.238487,-0.022405,0.517111,-0.0232091,-0.00545521,0.12027,-0.410072,-0.290766,0.57876,0.369346,0.0597834,-0.321449,0.536767
-0.279466,-0.287469,-0.0721763,0.646027,-0.214949,0.0981394,0.101312,-0.431979,0.13169,0.1692,0.3797,0.041389,-0.366304,0.647448
0.906393,0.326713,0.0473617,-1.59036,0.0824197,0.316201,0.655577,0.0810065,0.0136449,0.613142,-0.855611,-0.00112913,0.573463,-0.194987
-1.32301,-0.863148,0.0722288,0.77973,-0.804729,0.230297,-0.0706488,-0.25,0.448239,-1.53542,0.440168,0.101742,0.248238,-1.07162
0.740327,0.187323,-0.127931,0.171148,0.191704,0.145962,0.527639,-0.0450199,0.51552,0.0316134,-0.632322,-0.175114,0.660349,-0.108811
-1.29738,-0.860233,0.0756898,0.784024,-0.797643,0.24185,-2.19061,1.87746,0.492736,-1.60352,0.429939,0.11043,0.716218,-1.36159
1.19728,0.497043,-0.0905446,-0.245661,0.065539,0.32459,0.662201,0.0866054,-0.12656,0.767019,-0.898156,-0.103698,0.166041,-0.609976
0.187002,-0.934662,1.35352,-3.71059,3.14687,-3.9288,0.183549,-0.332293,-0.484754,0.529951,0.57315,-0.174489,-0.998658,0.125051
-0.591463,-0.420628,0.297344,-1.00008,-0.807463,0.235105,-1.5959,2.45772,-0.711141,-0.37143,-0.864266,0.288426,0.797056,-2.29823
1.11137,0.474882,-0.0853512,-0.554846,-0.00967267,0.414278,0.689377,0.114519,-0.101458,0.743271,-0.965959,-0.0660547,0.277498,-0.492306
-0.895704,-0.60886,0.115149,0.759558,-0.842417,0.271939,-0.504483,0.203649,-0.300289,-0.64318,0.450565,0.102143,0.92742,-2.04018
1.05232,0.363168,-0.121077,0.203747,0.1723,0.200187,0.517568,-0.0534324,-0.114224,0.763801,-0.597342,-0.178475,0.322643,-0.444945
-0.428813,-0.247787,-0.0188956,0.613502,-0.00701334,-0.101461,0.112674,-0.421198,0.536291,-0.538868,0.358624,0.0413679,-0.171462,0.716209
-0.301198,-0.266783,0.0127395,0.504704,0.0983004,-0.14704,0.123332,-0.406619,-0.303322,0.572123,0.37025,0.0413642,-0.314209,0.544214
-0.427647,-0.301637,-0.0558617,0.566641,-0.152141,-0.00394233,0.107349,-0.423969,0.879532,-0.710673,0.383272,0.0447882,-0.0987069,0.799498
-0.625814,-0.467358,0.252406,-0.531071,-0.777536,0.191782,-1.6172,2.43626,-0.707789,-0.373511,-0.835777,0.243748,0.812838,-2.28263
1.13004,0.475433,0.00322005,-1.1009,0.0663573,0.334112,0.660668,0.0874703,-0.110209,0.756693,-0.866148,-0.0367253,0.290564,-0.476667
0.369105,0.952776,0.380221,-3.54842,-0.938608,0.75162,-2.5439,1.4785,-1.1633,0.337436,1.3338,0.205577,0.539583,-2.3718
0.952015,0.368847,0.0500759,-1.64767,0.0499589,0.355628,0.664119,0.0903089,-0.0114755,0.645246,-0.86999,0.00947003,0.534337,-0.227243
-0.355225,-0.30657,-0.047181,0.556009,-0.131553,0.00291405,0.106801,-0.425481,0.658968,-0.46173,0.388275,0.0431091,-0.263049,0.6278
-0.350372,-0.287718,-0.0715337,0.612761,-0.17887,0.0592942,0.107269,-0.42919,0.446955,-0.193751,0.381672,0.0454347,-0.393474,0.488555
0.317713,0.191308,-0.132698,0.609825,-0.255053,0.178197,0.355732,-0.181697,-0.306281,0.471899,-0.239011,0.0394154,-0.847506,0.042627
0.717429,0.140402,-0.134869,0.0822557,0.171126,0.188393,0.538499,-0.03429,0.0272655,0.598097,-0.681162,-0.170152,0.702988,-0.0643084
0.984591,0.374857,-0.0722575,-0.624682,0.0347127,0.358989,0.663949,0.0891237,-0.0444633,0.676365,-0.915427,-0.0721858,0.43674,-0.329322
-0.334991,-0.26289,-0.0854026,0.633722,-0.149932,0.0608179,0.10157,-0.43557,0.811764,-0.577946,0.389511,0.0156342,-0.28112,0.587506
-0.491015,-0.285331,0.0226754,0.385685,0.0546987,-0.183929,0.128397,-0.405234,0.839441,-0.756271,0.372477,0.0450739,-0.12229,0.777276
-1.25452,0.198229,0.0825416,0.708583,0.473235,0.046885,0.308912,-0.280853,1.16392,-1.99223,0.156289,0.161829,-1.76851,-0.558646
-0.481613,-0.073489,-0.0395907,0.678568,-0.00892623,0.157782,0.158568,-0.373403,-0.38531,0.502501,0.31376,0.10516,-0.174072,0.684087
-0.224345,-0.267909,-0.0928661,0.674539,-0.211343,0.143847,0.0995452,-0.430835,-0.237583,0.619254,0.383005,0.0538009,-0.387174,0.470709
0.839582,0.263684,-0.00982926,-1.0762,0.107776,0.275093,0.641377,0.0668493,0.019711,0.603462,-0.853924,-0.0508371,0.623089,-0.143962
1.16429,0.5376,0.0371971,-1.61807,-0.0336034,0.462701,0.693768,0.119234,-0.0848033,0.7313,-0.919425,0.0276644,0.284886,-0.482035
-0.373824,-0.309161,-0.109518,0.703246,-0.248727,0.124879,0.0565016,-0.472665,0.696572,-0.481728,0.337755,0.0491677,-0.461577,0.641559
1.06272,0.427384,0.07476,-1.6866,0.0945295,0.308062,0.668727,0.0936898,-0.0414814,0.677454,-0.858789,0.0104903,0.391095,-0.384376
-0.0974818,-0.149439,-0.090153,0.690466,-0.242332,0.144723,0.108391,-0.416826,0.707236,-0.530097,0.382091,0.0626693,-0.725693,0.404887
0.86554,0.275197,-0.237648,0.687226,0.120623,0.276624,0.386472,-0.186167,0.022698,0.568538,-0.366503,-0.238751,0.515708,-0.268038
-0.234643,-0.669699,0.520299,-1.17839,1.22026,-1.59222,0.127789,-0.396708,-0.289603,0.518894,0.466526,-0.0512279,-0.253786,0.60938
-0.29014,-0.618376,0.292184,0.00248434,0.877418,-1.19014,0.113685,-0.412264,-0.235777,0.472783,0.423677,-0.0905148,-0.199405,0.687459
-0.462419,-0.307456,0.00395802,0.504915,0.0381267,-0.185472,0.121107,-0.412412,0.79245,-0.681002,0.375323,0.0304118,-0.153537,0.741764
0.805388,0.278685,-0.0752549,-0.871688,-0.0330941,0.43334,0.691803,0.115911,0.0388693,0.582816,-0.994592,-0.0406087,0.666984,-0.0900552
-0.664717,-0.0904545,-0.029606,0.702605,0.0604997,0.146214,0.171771,-0.3602,-0.390719,0.431638,0.291982,0.113958,0.0193329,0.886143
-0.412598,-0.339524,-0.100839,0.698972,-0.224246,0.104317,0.105574,-0.432171,1.52932,-1.53206,0.377886,0.0489227,-0.870022,0.321411
-0.361469,-0.034872,-0.128546,0.702032,-0.151441,0.204313,0.0212196,-0.418285,-0.828065,0.200512,0.373623,0.0614948,-0.346603,0.431527
-0.457784,-0.281627,-0.103141,0.703746,-0.260389,0.119768,0.109568,-0.428404,1.00897,-0.836692,0.375137,0.0484915,-0.301637,0.614644
-0.0622456,-0.128867,-0.0771867,0.696604,-0.252186,0.179401,0.108845,-0.41932,0.16498,0.119446,0.387697,0.0575137,-0.459572,0.438409
-1.28343,0.139809,0.144381,0.660531,0.702384,-0.255114,0.313913,-0.278024,0.960029,-1.7411,0.156023,0.122001,-1.78452,-0.586704
0.0143402,0.229724,-0.0343312,0.745054,-0.77136,0.364935,-1.88592,0.0457301,-1.0328,-0.219722,2.06214,-0.163202,0.282446,-2.543
0.832322,0.239832,-0.213993,0.546352,0.110297,0.269725,0.515376,-0.059453,0.0137909,0.5965,-0.648168,-0.202022,0.520056,-0.263323
-0.651549,-0.438097,0.220256,-0.450409,-0.853954,0.266828,-1.58676,2.46577,-0.482683,-0.643552,-0.914428,0.249918,0.861688,-2.22666
0.0756153,-0.276236,0.235825,-0.255554,0.470358,-0.696348,0.125224,-0.402151,-0.327529,0.622632,0.424538,0.00491012,-0.674438,0.337216
-0.38617,-0.299304,-0.0741091,0.689105,-0.223264,0.11849,0.105505,-0.431115,1.35869,-1.36733,0.386883,0.0459659,-0.424248,0.513503
0.819895,0.254839,0.0393114,-1.49644,0.108331,0.279792,0.6559,0.0808789,0.0462001,0.577291,-0.866749,-0.0123988,0.661237,-0.108656
-0.203761,-0.738878,0.667264,-1.6284,1.55963,-2.00093,0.124126,-0.39823,-0.31682,0.508674,0.511418,-0.0777219,-0.258809,0.609935
0.785852,0.17831,-0.169049,0.400388,0.178325,0.192737,0.478107,-0.0952468,0.00872048,0.631322,-0.542239,-0.197197,0.562317,-0.22805
-0.447181,-0.25764,-0.0163978,0.521616,-0.0301433,-0.075966,0.119655,-0.41428,0.633637,-0.556732,0.366122,0.0495766,-0.168912,0.720033
-0.428616,-0.29461,-0.0719498,0.613838,-0.188484,0.0423509,0.109627,-0.42684,0.867056,-0.682714,0.38034,0.0443946,-0.276034,0.623067
-0.486084,-0.302969,0.0109924,0.585726,0.0933444,-0.243505,0.119938,-0.411028,0.820908,-0.78916,0.367116,0.0218277,-0.0328629,0.866318
0.735352,0.164951,-0.0826719,-0.39841,0.144877,0.217927,0.614801,0.0407098,0.0334338,0.591624,-0.831681,-0.115448,0.69941,-0.0675898
0.743497,0.224981,-0.0988747,-0.649211,-0.00798923,0.398636,0.68029,0.104652,0.0542272,0.564115,-0.984519,-0.0651361,0.721458,-0.0363035
1.31774,0.636934,0.0295947,-1.44723,-0.0205933,0.451109,0.687988,0.113622,-0.144913,0.791815,-0.897832,0.0108197,0.103945,-0.665996
1.16851,0.488848,-0.129995,-0.0320322,0.0280522,0.362864,0.674179,0.099027,-0.126619,0.762819,-0.94634,-0.117268,0.196263,-0.572749
1.28399,0.606608,-0.0111311,-1.10295,-0.0159354,0.43813,0.683184,0.109259,-0.151018,0.79875,-0.90754,-0.0200578,0.124438,-0.642792
1.21299,0.546717,-0.239035,0.6918,0.067315,0.337925,0.443854,-0.127818,-0.103679,0.658063,-0.488569,-0.240851,0.216169,-0.537082
-0.50271,-0.226782,-0.0403964,0.60546,-0.0723151,0.0124723,0.130909,-0.402315,0.662046,-0.554519,0.356105,0.0615054,-0.100689,0.788018
-0.24851,-0.621721,0.429845,-0.907327,1.01204,-1.34028,0.122984,-0.402369,-0.276123,0.527189,0.454171,-0.0363712,-0.255622,0.607133
-0.348253,-0.262257,-0.0155707,0.493469,-0.0182323,-0.0520648,0.121193,-0.41271,0.0934335,0.143791,0.372577,0.0510291,-0.351909,0.520754
-0.157938,-0.894352,0.962773,-2.51219,2.2377,-2.82214,0.139835,-0.379837,-0.364255,0.484896,0.551646,-0.126404,-0.245198,0.623799
0.249672,0.621443,-0.0126069,0.299945,-0.708009,0.383016,-0.780726,-0.385974,-0.859933,-0.223779,1.26725,-0.145404,0.476607,-2.50297
-0.50041,-0.31408,-0.0553101,0.676856,0.00657346,-0.122246,0.128477,-0.403666,1.0122,-0.973651,0.34752,0.0413972,-0.450146,0.708114
1.08344,0.406369,-0.101287,-0.110035,0.124633,0.255132,0.598278,0.0245165,-0.0978199,0.732231,-0.771039,-0.135972,0.292351,-0.48188
1.08934,0.421824,-0.078311,-0.364441,0.0990121,0.287062,0.632908,0.0585916,-0.0963515,0.735286,-0.838025,-0.104811,0.284459,-0.493376
-0.53689,-0.251916,-0.0340886,0.590572,-0.0574954,-0.0416793,0.12925,-0.403858,0.950559,-0.878922,0.359643,0.0534594,-0.0583214,0.851739
-0.214303,-0.738961,0.650719,-1.56994,1.52106,-1.95632,0.134696,-0.388555,-0.308943,0.506546,0.484237,-0.0726075,-0.255643,0.610749
-0.0538246,-0.123303,-0.0802557,0.695753,-0.283373,0.175803,0.0829017,-0.413691,-0.719592,1.26935,0.391258,0.0385874,-0.811599,0.481869
-0.217292,-0.2652,-0.0819492,0.644976,-0.188282,0.116515,0.0977775,-0.432508,-0.258112,0.604381,0.382237,0.0534822,-0.382593,0.475338
-0.226616,-0.674286,0.537023,-1.21961,1.24898,-1.62979,0.128261,-0.395736,-0.293048,0.516347,0.468784,-0.0547718,-0.235977,0.637892
-0.733717,0.512987,0.0747795,0.733702,0.317569,0.282921,0.289379,-0.246017,-0.749061,0.343787,0.175047,0.215952,0.0656587,0.968492
-0.342121,-0.204387,-0.0128423,0.572624,0.0626164,0.00652453,0.144284,-0.387134,-0.359376,0.526066,0.333447,0.0660243,-0.237375,0.620233
-1.1864,-0.679671,0.118452,0.779593,-0.875795,0.267314,-2.00831,1.6932,-0.41531,-0.376158,0.459368,0.0805605,1.32705,-1.60041
-0.454702,-0.280247,-0.0979581,0.687538,-0.24748,0.101261,0.105101,-0.426541,1.01524,-0.868442,0.375692,0.0520492,-0.0989441,0.82649
-0.475389,-0.251871,-0.0365172,0.610131,-0.00420925,0.0373331,0.130202,-0.400155,-0.292031,0.515141,0.346365,0.0702018,-0.147344,0.717641
-0.0104032,0.0698614,-0.066458,0.67428,-0.284623,0.177118,0.0979813,-0.42727,-0.403324,1.00139,0.373782,0.0471182,-0.0773052,0.935712
-0.929409,-0.671341,0.101282,0.768749,-0.835925,0.287192,-1.35565,1.0335,-1.14232,0.412321,0.449912,0.0955089,0.724544,-2.11932
-0.250902,-0.610509,0.331394,-0.155457,0.998157,-1.32486,0.0925114,-0.432537,-0.287717,0.508198,0.478383,-0.1057,-0.260495,0.612003
-0.0652172,0.0969064,-0.0803123,0.681762,-0.308107,0.17347,0.0756161,-0.418984,-0.828508,1.63091,0.378736,0.0368985,-0.325803,0.957352
-0.966375,-0.666845,0.145123,-0.119313,-0.882741,0.293474,-1.58506,2.46761,-0.581148,-0.527947,-0.985892,0.220493,1.20037,-1.87789
-0.207059,-0.544109,0.296973,-0.578485,0.759347,-1.04856,0.117354,-0.40834,-0.241644,0.526843,0.427927,-0.0104341,-0.749808,0.374644
1.1171,0.483228,-0.0871953,-0.586541,-0.027884,0.436913,0.697316,0.121146,-0.0838814,0.71977,-0.982456,-0.0588688,0.274835,-0.497948
-0.213246,-0.251718,-0.0911212,0.675656,-0.211495,0.14518,0.0949023,-0.435478,-0.275909,0.591158,0.378687,0.0564829,-0.37836,0.479527
-0.453377,-0.315785,0.00579694,0.626038,0.101986,-0.239037,0.122752,-0.409464,0.613103,-0.486441,0.370143,0.0152835,-0.145788,0.741777
1.27254,0.586745,-0.0372921,-0.847574,0.00117812,0.414319,0.674298,0.0994211,-0.138682,0.779259,-0.898588,-0.0447013,0.125364,-0.645212
-2.10499,-0.281448,0.231819,0.814049,-0.207951,0.315611,-1.99242,2.03371,0.615057,-2.66157,0.214374,0.252227,0.666908,-2.37826
-0.211168,-0.296689,-0.0286766,0.484134,-0.0648619,-0.0330356,0.101527,-0.42825,-0.258857,0.604774,0.390397,0.044173,-0.383171,0.475003
1.22378,0.528548,0.0762912,-1.56007,0.112238,0.291363,0.66833,0.0935232,-0.107694,0.750295,-0.843469,-0.000748281,0.195839,-0.584608
-0.271382,-0.27376,-0.0856841,0.654585,-0.201557,0.11475,0.101492,-0.430086,0.0190229,0.309621,0.382389,0.0515816,-0.349289,0.516397
-1.27283,0.19479,0.0870989,0.699659,0.501034,0.00130352,0.311284,-0.281345,1.05994,-1.85178,0.153003,0.155576,-1.81969,-0.616315
-0.386224,-0.288497,-0.0716803,0.614861,-0.184419,0.0520192,0.106364,-0.42761,0.642938,-0.432806,0.381108,0.0467031,-0.246344,0.6406
0.779314,0.25536,-0.0361564,-1.13346,0.00409999,0.394931,0.672409,0.0972491,0.0508108,0.572557,-0.937319,-0.0267972,0.704816,-0.0545171
-0.231399,-0.311271,-0.0118874,0.432538,-0.0278231,-0.0846554,0.105481,-0.426638,-0.146877,0.487441,0.392829,0.0390465,-0.438182,0.423796
-0.456645,-0.161382,-0.0443351,0.633016,-0.0611779,0.0900241,0.137958,-0.394498,0.096124,0.0307205,0.340342,0.0808641,-0.170611,0.702813
-1.264,0.168255,0.107008,0.700311,0.580328,-0.103093,0.29565,-0.264552,0.990334,-1.76078,0.163691,0.1587,-0.733072,0.457663
-0.197944,-0.777322,0.747557,-1.83395,1.73209,-2.20842,0.141082,-0.381127,-0.32443,0.485574,0.494898,-0.0888373,-0.21334,0.667807
0.0698226,-0.575711,0.671969,-1.66156,1.5732,-2.02753,0.147334,-0.37441,-0.249967,0.429508,0.480802,-0.0624767,-0.979495,0.146211
-0.960899,1.1741,0.0789462,0.6361,-1.0156,0.239058,-2.25739,1.83966,-1.74668,3.04912,0.321387,0.0987524,4.39549,1.62496
0.899643,0.30984,-0.248895,0.722587,0.117485,0.287068,0.348485,-0.223709,0.0252196,0.548254,-0.286766,-0.251684,0.497469,-0.283784
-0.355037,-0.30781,-0.0346329,0.502498,-0.0953408,-0.0455404,0.109423,-0.42669,0.496861,-0.263301,0.386444,0.0392845,-0.37555,0.508231
0.791878,0.229114,-0.0141717,-1.07196,0.0916803,0.290354,0.662307,0.0869176,0.0435646,0.583564,-0.903577,-0.0429713,0.668405,-0.1004
1.16585,0.474844,-0.111108,-0.0900238,0.0781743,0.309855,0.640877,0.0662358,-0.133126,0.776243,-0.861773,-0.122225,0.179863,-0.600086
1.16392,0.534409,0.00477206,-1.36045,-0.0340404,0.459188,0.687276,0.112025,-0.081618,0.718917,-0.919338,0.00361047,0.281518,-0.484725
-0.321039,-0.331618,-0.104307,0.707214,-0.232791,0.161498,0.0942014,-0.436015,-0.194388,0.569439,0.380992,0.0502311,-0.23887,0.637437
-0.712433,-0.0445492,-0.035158,0.719391,0.00331232,0.134542,0.176022,-0.357772,0.516623,-0.617655,0.294188,0.111571,0.116214,0.991573
1.05301,0.419229,-0.0212129,-0.9504,0.0631522,0.333793,0.656357,0.0820327,-0.0659949,0.702379,-0.871915,-0.049552,0.373618,-0.394965
0.147452,-0.797843,1.09555,-2.93755,2.55305,-3.2103,0.169849,-0.348437,-0.4463,0.553617,0.537917,-0.132121,-1.0039,0.118638
1.10045,0.43024,-0.0856447,-0.304314,0.0938899,0.29219,0.62121,0.0468522,-0.0921479,0.723254,-0.81545,-0.112952,0.293807,-0.476307
-0.386815,-0.235448,-0.0802629,0.659524,-0.220106,0.0866011,0.0919231,-0.440933,0.702335,-0.717227,0.36598,0.0572767,-0.13012,0.763881
0.90583,0.336254,-0.00653461,-1.25504,0.0250251,0.376525,0.672512,0.0976467,0.0079564,0.618629,-0.915323,-0.0187096,0.569127,-0.192074
-0.359909,-0.29236,-0.0685138,0.646717,-0.226993,0.0824278,0.101127,-0.431668,0.547633,-0.316449,0.377547,0.0385407,-0.186597,0.809813
0.0829711,-0.0686429,-0.059956,0.688028,-0.263792,0.191725,0.0945622,-0.399662,-0.328747,0.693802,0.380716,0.0461544,0.154887,0.106186
-0.137764,-0.102458,-0.0796141,0.694236,-0.271564,0.15924,0.113762,-0.415651,0.529996,-0.281951,0.383198,0.0559574,-0.405714,0.503136
1.06347,0.407553,0.020378,-1.13375,0.127751,0.260393,0.65011,0.0759055,-0.0694018,0.7081,-0.84033,-0.0432777,0.357716,-0.41737
1.13776,0.914329,-0.196097,0.642367,-0.212707,0.267907,-0.528627,-1.05473,-0.254356,0.0820235,1.71852,-0.192073,-1.17364,-0.146664
-0.339174,-0.480103,0.0855756,0.497653,0.372448,-0.554714,0.106946,-0.421009,-0.258128,0.552129,0.393439,-0.0326999,-0.230132,0.638997
1.07837,0.40124,-0.0788605,-0.265786,0.119676,0.256809,0.62896,0.055193,-0.102684,0.744554,-0.83142,-0.11707,0.309466,-0.458781
-0.384201,-0.277088,-0.0953112,0.684932,-0.237561,0.118618,0.105371,-0.428823,0.614439,-0.386158,0.378424,0.0503878,-0.2585,0.627329
1.27748,0.557638,-0.0182751,-0.76028,0.0899334,0.306819,0.651416,0.0774105,-0.15459,0.797881,-0.840882,-0.0679279,0.11422,-0.656492
